scrape_date,source,query,page,page_position,result_rank,is_sponsored,asin,brand_name,product_name,price,currency,price_numeric,rating,rating_numeric,number_of_ratings,number_of_ratings_numeric,derived_gender,derived_style,derived_scene,derived_colour,derived_material,derived_pattern,product_url,image_url,local_image_path
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,33,33,no,B0GTZS2DVN,ECOVISTA,ECOVISTA Men’s Wide Leg Green Baggy Denim Jeans | Loose Fit Streetwear Denim Pants for Men | Stylish Vintage Fashion Comfo...,₹799,INR,799,1.0 out of 5 stars,1.0,3 ratings,3,men,casual,,denim,denim,,https://www.amazon.in/ECOVISTA-Streetwear-Stylish-Vintage-Comfortable/dp/B0GTZS2DVN/ref=sr_1_33?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-33,https://m.media-amazon.com/images/I/61w6k4IAwiL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,34,34,no,B0DVR11S4N,Ben Martin,"Ben Martin Women’s High Waist Jeans || Flared Bell Bottom Bootcut Pants || Wide Leg Stretch Denim – Perfect for Travel, Pa...",₹924,INR,924,3.9 out of 5 stars,3.9,"1,631 ratings",1631,women,,vacation,denim,denim,,https://www.amazon.in/Ben-Martin-Womens-Bootcut-Stretch/dp/B0DVR11S4N/ref=sr_1_34?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-34,https://m.media-amazon.com/images/I/61ixYIWikbL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,35,35,no,B0CSYHHX8Z,U.S. POLO ASSN.,U.S. Polo ASSN. Women's Loose High Rise Jeans,"₹1,629",INR,1629,3.9 out of 5 stars,3.9,66 ratings,66,women,,,,,,https://www.amazon.in/U-S-POLO-ASSN-Womens-UWSS23JN005_Black_30/dp/B0CSYHHX8Z/ref=sr_1_35?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-35,https://m.media-amazon.com/images/I/51nWOTjHCfL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,36,36,no,B0GJKSV39D,Generic,Women Wide Leg High Rise Jeans | Blue Loose Fit Denim Pants | High Waist Baggy Boyfriend Style Cotton Jeans for Women & Girls,₹499,INR,499,3.7 out of 5 stars,3.7,10 ratings,10,women,,,blue,cotton,,https://www.amazon.in/Women-Jeans-Straight-Loose-Boyfriend/dp/B0GJKSV39D/ref=sr_1_36?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-36,https://m.media-amazon.com/images/I/716CaDxOCNL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,37,37,no,B0G11X4LX9,Miss Chase A+,Miss Chase A+ Women's Bootcut High Rise Stretchable Denim Jeans,₹999,INR,999,4.3 out of 5 stars,4.3,79 ratings,79,women,,,denim,denim,,https://www.amazon.in/Miss-Chase-Wide-Leg-Stretchable-APSS25DEN81-64-841-38/dp/B0G11X4LX9/ref=sr_1_37?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-37,https://m.media-amazon.com/images/I/81e25fj+j5L._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,38,38,no,B0DTYXL65K,GRECIILOOKS,GRECIILOOKS Women's Regular Fit High Rise Jeans | Pant | Baggy High Waist | Bell Bottom | Casual Straight Fit Trousers wit...,₹749,INR,749,3.8 out of 5 stars,3.8,186 ratings,186,women,casual,daily wear,,,,https://www.amazon.in/GRECIILOOKS-High-Waist-Jeans-Women/dp/B0DTYXL65K/ref=sr_1_38?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-38,https://m.media-amazon.com/images/I/712Kt4mqozL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,39,39,no,B0GNMH4YR5,KOTTY,KOTTY Women's Straight Fit High-Rise Stretchable Jeans,₹699,INR,699,4.0 out of 5 stars,4.0,203 ratings,203,women,,,,,,https://www.amazon.in/KOTTY-Stylish-Cotton-Street-Jeans-X2_KTTLADIESJEANS848S/dp/B0GNMH4YR5/ref=sr_1_39?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-39,https://m.media-amazon.com/images/I/512XuzffIqL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,40,40,no,B0GPJ4PSX6,Generic,Girls High Waist Wide Leg Full Length Cotton Fabric Baggy Fit Jeans,₹644,INR,644,4.5 out of 5 stars,4.5,3 ratings,3,women,,,,cotton,,https://www.amazon.in/Girls-Length-Cotton-Fabric-Year-Lite/dp/B0GPJ4PSX6/ref=sr_1_40?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-40,https://m.media-amazon.com/images/I/61dgGIliRvL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,41,41,no,B0DMTMNQCL,Nifty,Nifty Womens Mid Rise Denim Wide Leg Jeans,₹659,INR,659,4.1 out of 5 stars,4.1,799 ratings,799,women,,,denim,denim,,https://www.amazon.in/Nifty-Womens-Denim-Jeans-Jean_1452_BTA_40_Medium_Blue_40/dp/B0DMTMNQCL/ref=sr_1_41?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-41,https://m.media-amazon.com/images/I/81wfcBsdKqL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,42,42,no,B0FDN7SPB1,Miss Chase A+,Miss Chase A+ Women's Wide Leg High Rise Regular Length Stretchable Denim Jeans,"₹1,199",INR,1199,4.3 out of 5 stars,4.3,77 ratings,77,women,basic,,denim,denim,,https://www.amazon.in/Miss-Chase-Regular-Stretchable-APSS25DEN78-10-158-38/dp/B0FDN7SPB1/ref=sr_1_42?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-42,https://m.media-amazon.com/images/I/71z-IiSldBL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,43,43,no,B0FKT46WBH,Miss Chase A+,Miss Chase A+ Women's Wide-Leg Mid Rise Regular Length Light Weight Denim Jeans,₹799,INR,799,4.0 out of 5 stars,4.0,2 ratings,2,women,basic,,denim,denim,,https://www.amazon.in/Miss-Chase-Wide-Leg-Regular-APSS25DEN77-18-158-38/dp/B0FKT46WBH/ref=sr_1_43?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-43,https://m.media-amazon.com/images/I/71U3PdvgJoL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,44,44,no,B0FHWS46TZ,KCM FASHION,High-Waisted Wide-Leg Jeans Featuring a Relaxed fit Silhouette and Classic Denim for Versatile Casual wear,₹498,INR,498,3.6 out of 5 stars,3.6,14 ratings,14,,casual,daily wear,denim,denim,,https://www.amazon.in/High-Waisted-Wide-Leg-Featuring-Silhouette-Versatile/dp/B0FHWS46TZ/ref=sr_1_44?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-44,https://m.media-amazon.com/images/I/41SufBrxYGL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,45,45,no,B0CXDNY1DD,INKD,INKD Women's Wide Leg Jeans - High-Rise | 100% Cotton| Enzyme Wash | Elasticated Waistband | Jeans for Women (Available in...,₹699,INR,699,4.2 out of 5 stars,4.2,394 ratings,394,women,,,,cotton,,https://www.amazon.in/INKD-Womens-Wide-Jeans-INKSS24WJN-401-Inkwell/dp/B0CXDNY1DD/ref=sr_1_45?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-45,https://m.media-amazon.com/images/I/61ShJYh+zwL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,46,46,no,B0CSYYXQQY,U.S. POLO ASSN.,U.S. Polo ASSN. Women Jeans,"₹1,310",INR,1310,4.0 out of 5 stars,4.0,43 ratings,43,women,,,,,,https://www.amazon.in/U-S-POLO-ASSN-Womens-UWAW23JN050_Blue_30/dp/B0CSYYXQQY/ref=sr_1_46?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-46,https://m.media-amazon.com/images/I/71cBpfZZi9L._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,47,47,no,B0F7XWZFZR,U.S. POLO ASSN.,U.S. Polo ASSN. Women Jeans,"₹1,969",INR,1969,4.9 out of 5 stars,4.9,8 ratings,8,women,,,,,,https://www.amazon.in/U-S-POLO-ASSN-Jeans-UWSS25JEN325_Blue_36/dp/B0F7XWZFZR/ref=sr_1_47?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-47,https://m.media-amazon.com/images/I/71uecGj+owL._AC_UL320_.jpg,
2026-04-26T21:17:50,amazon.in,wide leg jeans,1,48,48,no,B0BP7FPPZN,Amazon Brand - Symbol,Amazon Brand - Symbol Women Wide Leg Jeans (High Rise | Full Length) (Available in Plus Sizes),₹939,INR,939,4.2 out of 5 stars,4.2,317 ratings,317,women,,,,,,https://www.amazon.in/Amazon-Brand-Symbol-Womens-SYM-AW22WJNS-906_Lt/dp/B0BP7FPPZN/ref=sr_1_48?dib=eyJ2IjoiMSJ9.-pVoY_ZY8YYXUv9cnjOsEgbffb3BAUesMvRJE1qn8ugxT9QLAaV_aSRBHLxIQkZtQ-7ipJHUalRRHnVz3wnXgRXSgwRkFYNxRD0bZGN0iCy6WR5czBABse4i2GBD6DCahzPBPSWa6WPcYgt_brfrttX4HmKxlPaH1ammP0lvHy6HEutAWA9rKlZ0GI6kAjyFYm5kouf2ZEaqq4nPwcbntm5TJD5NjjjiFTfo4j-YgNdMH9BgpjsgFslwYyLbbFxcJAWnvJZiECiNqnj_nx3mhMh_qAUzhEaxX6GkWI2WI_o.oElC_lwObRiN8OJkQXG6R5lt-g5ZlJy0J0pCwLx-Yp4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209469&sr=8-48,https://m.media-amazon.com/images/I/81qWDvioJ4L._AC_UL320_.jpg,
2026-04-26T21:17:54,amazon.in,wide leg jeans,2,1,49,no,B0FFBFJXM2,Aahwan,Aahwan Women's Flared Fit High Rise Solid Wide-Leg with Flap Detailing Korean Jeans,₹799,INR,799,3.2 out of 5 stars,3.2,70 ratings,70,women,,,red,,solid,https://www.amazon.in/Aahwan-Wide-Leg-Detailing-Korean-317-Black-32/dp/B0FFBFJXM2/ref=sr_1_49?dib=eyJ2IjoiMSJ9.vGSkBbpWZ-Dkw4uekUrvnYJDpo0SkViiIUAsD_9ve53OrNuBlfpWAa3ksq3MOZ-vTn8LnMD3yNriSjSpOwC45C6QosnAETsfZ_irlo5fCZeuaYI4CVvgLtndZ1HVlo3OutAEM-RvVqOsHlxmbiyvXb3A9GBPNtGuZUIi5GnYI2gNe6TV71yAgOpJWi7CYyPqBG63uCGORHgY337H0gHf92GfpkjecJmLne8TaXdoAh7WWayr8V10pYmbYxFDTYrbNT7akV65fWV7y7z9wGawfTUlu1WsLPT82Elsj32GbYY.x1ClwI_I0wJ0taKWbgjC-Z2kVL7kNR0PSUHy-yEFk_4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209473&sr=8-49,https://m.media-amazon.com/images/I/61zxRHm9LVL._AC_UL320_.jpg,
2026-04-26T21:17:54,amazon.in,wide leg jeans,2,2,50,no,B0C9QFJT5G,GRECIILOOKS,GRECIILOOKS High Waist Jeans for Women – Wide Leg Straight Fit Denim | Baggy Cargo Style Casual Pants for Girls & Daily Co...,₹729,INR,729,3.9 out of 5 stars,3.9,"1,281 ratings",1281,women,casual,daily wear,denim,denim,,https://www.amazon.in/GRECIILOOKS-Womens-Regular-Jeans-GL-DJ-01_Blue/dp/B0C9QFJT5G/ref=sr_1_50?dib=eyJ2IjoiMSJ9.vGSkBbpWZ-Dkw4uekUrvnYJDpo0SkViiIUAsD_9ve53OrNuBlfpWAa3ksq3MOZ-vTn8LnMD3yNriSjSpOwC45C6QosnAETsfZ_irlo5fCZeuaYI4CVvgLtndZ1HVlo3OutAEM-RvVqOsHlxmbiyvXb3A9GBPNtGuZUIi5GnYI2gNe6TV71yAgOpJWi7CYyPqBG63uCGORHgY337H0gHf92GfpkjecJmLne8TaXdoAh7WWayr8V10pYmbYxFDTYrbNT7akV65fWV7y7z9wGawfTUlu1WsLPT82Elsj32GbYY.x1ClwI_I0wJ0taKWbgjC-Z2kVL7kNR0PSUHy-yEFk_4&dib_tag=se&keywords=wide+leg+jeans&qid=1777209473&sr=8-50,https://m.media-amazon.com/images/I/717E4GJW13L._AC_UL320_.jpg,
